,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_types,retweet_count,favorite_count,jpg_url,img_num,dog_prediction,prediction,confident,dog_breed
1349,796387464403357696,2016-11-09 16:22:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12.0,10,Snicku,,10902.0,4089.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,2.0,Pomeranian,0.28865,True
1351,796149749086875649,2016-11-09 00:37:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,10,Ruby,,31961.0,14113.0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,1.0,golden_retriever,0.600276,True
1352,796149749086875649,2016-11-09 00:37:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,10,Ruby,,31961.0,14113.0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,2.0,Labrador_retriever,0.140798,True
1355,796116448414461957,2016-11-08 22:25:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10,None,,9006.0,2385.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,1.0,Cardigan,0.700182,True
1356,796116448414461957,2016-11-08 22:25:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10,None,,9006.0,2385.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,2.0,Pembroke,0.260738,True
1357,796116448414461957,2016-11-08 22:25:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10,None,,9006.0,2385.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,3.0,papillon,0.0171099,True
1358,796080075804475393,2016-11-08 20:00:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,10,Yogi,,8380.0,2282.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,1.0,chow,0.973846,True
1359,796080075804475393,2016-11-08 20:00:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,10,Yogi,,8380.0,2282.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,2.0,Tibetan_mastiff,0.014109899999999996,True
1361,796031486298386433,2016-11-08 16:47:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,10,Daisy,,10702.0,3674.0,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,1.0,golden_retriever,0.893775,True
1362,796031486298386433,2016-11-08 16:47:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,10,Daisy,,10702.0,3674.0,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,2.0,Labrador_retriever,0.0701398,True
1364,795464331001561088,2016-11-07 03:14:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,10,None,doggo,49037.0,23297.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,1.0,golden_retriever,0.193082,True
1365,795464331001561088,2016-11-07 03:14:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,10,None,doggo,49037.0,23297.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,2.0,Chesapeake_Bay_retriever,0.157927,True
1366,795464331001561088,2016-11-07 03:14:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,10,None,doggo,49037.0,23297.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,3.0,soft-coated_wheaten_terrier,0.124684,True
1367,795400264262053889,2016-11-06 22:59:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12.0,10,Brody,,9947.0,2829.0,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,1.0,golden_retriever,0.925494,True
1368,795400264262053889,2016-11-06 22:59:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12.0,10,Brody,,9947.0,2829.0,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,2.0,Labrador_retriever,0.0592408,True
1375,794926597468000259,2016-11-05 15:37:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12.0,10,Mack,,10132.0,2290.0,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,3.0,toy_poodle,0.0376618,True
1376,794332329137291264,2016-11-04 00:15:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,10,Nimbus,,9517.0,2652.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,1.0,Samoyed,0.988307,True
1377,794332329137291264,2016-11-04 00:15:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,10,Nimbus,,9517.0,2652.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,2.0,malamute,0.00490635,True
1378,794332329137291264,2016-11-04 00:15:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,10,Nimbus,,9517.0,2652.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,3.0,Great_Pyrenees,0.00290129,True
1382,793962221541933056,2016-11-02 23:45:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12.0,10,Maximus,,16674.0,4834.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,1.0,Labrador_retriever,0.8616510000000001,True
1383,793962221541933056,2016-11-02 23:45:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12.0,10,Maximus,,16674.0,4834.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,2.0,golden_retriever,0.0444618,True
1384,793962221541933056,2016-11-02 23:45:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12.0,10,Maximus,,16674.0,4834.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,3.0,Staffordshire_bullterrier,0.016496700000000003,True
1385,793845145112371200,2016-11-02 16:00:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,10,Clark,,9147.0,1834.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,1.0,Old_English_sheepdog,0.7652770000000001,True
1386,793845145112371200,2016-11-02 16:00:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,10,Clark,,9147.0,1834.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,2.0,Bedlington_terrier,0.112753,True
1387,793845145112371200,2016-11-02 16:00:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,10,Clark,,9147.0,1834.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,3.0,Kerry_blue_terrier,0.0476617,True
1388,793601777308463104,2016-11-01 23:53:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12.0,10,Dobby,,7903.0,1597.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,1.0,miniature_pinscher,0.538981,True
1389,793601777308463104,2016-11-01 23:53:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12.0,10,Dobby,,7903.0,1597.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,2.0,Chihuahua,0.21783,True
1390,793601777308463104,2016-11-01 23:53:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12.0,10,Dobby,,7903.0,1597.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,3.0,toy_terrier,0.0891487,True
1391,793500921481273345,2016-11-01 17:12:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,10,Fiona,,10579.0,2349.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,1.0,golden_retriever,0.326122,True
1392,793500921481273345,2016-11-01 17:12:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,10,Fiona,,10579.0,2349.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,2.0,Labrador_retriever,0.219904,True
1393,793500921481273345,2016-11-01 17:12:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,10,Fiona,,10579.0,2349.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,3.0,Chesapeake_Bay_retriever,0.163366,True
1394,793286476301799424,2016-11-01 03:00:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13.0,10,Moreton,,24367.0,9053.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,1.0,Afghan_hound,0.274637,True
1395,793286476301799424,2016-11-01 03:00:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13.0,10,Moreton,,24367.0,9053.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,2.0,borzoi,0.142204,True
1397,793271401113350145,2016-11-01 02:00:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12.0,10,Dave,,8624.0,2366.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,1.0,Siberian_husky,0.231695,True
1398,793271401113350145,2016-11-01 02:00:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12.0,10,Dave,,8624.0,2366.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,2.0,Eskimo_dog,0.206749,True
1399,793271401113350145,2016-11-01 02:00:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12.0,10,Dave,,8624.0,2366.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,3.0,Pembroke,0.0701195,True
1400,793256262322548741,2016-11-01 01:00:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12.0,10,None,,19810.0,8251.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1.0,1.0,basset,0.207622,True
1401,793256262322548741,2016-11-01 01:00:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12.0,10,None,,19810.0,8251.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1.0,2.0,Walker_hound,0.0605742,True
1402,793256262322548741,2016-11-01 01:00:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12.0,10,None,,19810.0,8251.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1.0,3.0,beagle,0.0412205,True
1403,793241302385262592,2016-11-01 00:00:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13.0,10,Tucker,,10418.0,3255.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,1.0,golden_retriever,0.559308,True
1404,793241302385262592,2016-11-01 00:00:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13.0,10,Tucker,,10418.0,3255.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,2.0,Labrador_retriever,0.390222,True
1405,793241302385262592,2016-11-01 00:00:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13.0,10,Tucker,,10418.0,3255.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,3.0,cocker_spaniel,0.0363157,True
1406,793226087023144960,2016-10-31 23:00:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11.0,10,Juno,,9709.0,2849.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,1.0,wire-haired_fox_terrier,0.456047,True
1407,793226087023144960,2016-10-31 23:00:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11.0,10,Juno,,9709.0,2849.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,2.0,Lakeland_terrier,0.273428,True
1408,793226087023144960,2016-10-31 23:00:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11.0,10,Juno,,9709.0,2849.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,3.0,English_springer,0.0836433,True
1410,793210959003287553,2016-10-31 22:00:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10.0,10,Maude,,8842.0,2762.0,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,2.0,French_bulldog,0.0187591,True
1411,793210959003287553,2016-10-31 22:00:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10.0,10,Maude,,8842.0,2762.0,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,3.0,Boston_bull,0.0151344,True
1412,793195938047070209,2016-10-31 21:00:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12.0,10,Lily,puppo,15115.0,5557.0,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,1.0,Labrador_retriever,0.654762,True
1413,793195938047070209,2016-10-31 21:00:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12.0,10,Lily,puppo,15115.0,5557.0,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,2.0,golden_retriever,0.0741,True
1414,793195938047070209,2016-10-31 21:00:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12.0,10,Lily,puppo,15115.0,5557.0,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,3.0,Chihuahua,0.0423393,True
1415,793180763617361921,2016-10-31 20:00:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11.0,10,Newt,,6877.0,1980.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,1.0,Lakeland_terrier,0.266824,True
1416,793180763617361921,2016-10-31 20:00:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11.0,10,Newt,,6877.0,1980.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,2.0,Irish_terrier,0.218783,True
1417,793180763617361921,2016-10-31 20:00:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11.0,10,Newt,,6877.0,1980.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,3.0,Airedale,0.13296,True
1418,793165685325201412,2016-10-31 19:00:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12.0,10,Benji,,9295.0,2753.0,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,1.0,golden_retriever,0.946224,True
1419,793165685325201412,2016-10-31 19:00:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12.0,10,Benji,,9295.0,2753.0,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,2.0,Labrador_retriever,0.0364766,True
1421,793150605191548928,2016-10-31 18:00:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11.0,10,Nida,,6132.0,1681.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,1.0,Italian_greyhound,0.193869,True
